id,label
10190,0.999503493309021
10191,0.003632564563304186
10192,0.9866949319839478
10193,4.632934360415675e-05
10194,6.073874487810826e-07
10195,0.988081693649292
10196,0.985982358455658
10197,0.9984866380691528
10198,3.969287263316801e-06
10199,1.307916045334423e-05
102,0.9997139573097229
1020,2.3787510144757107e-05
10200,6.328615409501026e-11
10201,1.0520151657009425e-25
10202,0.4600948095321655
10203,0.9997037053108215
10204,3.4000749438156674e-10
10205,9.684664092901585e-08
10206,1.2844925549870823e-06
10207,0.9997766613960266
10208,0.9758999943733215
10209,0.05558362230658531
1021,0.7138668298721313
10210,1.1515169717313256e-05
10211,0.019743770360946655
10212,0.03195168823003769
10213,8.926831469580065e-06
10214,0.9999172687530518
10215,3.869715659021722e-09
10216,0.9986594915390015
10217,0.9999874830245972
10218,1.71101154078368e-11
10219,0.9999809265136719
1022,0.9999998807907104
10220,0.9999983310699463
10221,0.9929526448249817
10222,0.9633988738059998
10223,1.322471049770152e-13
10224,1.0554519758176895e-10
10225,0.6074041128158569
10226,3.1994011806091294e-05
10227,1.789240923244506e-05
10228,2.988727299373727e-17
10229,0.008681138046085835
1023,8.57317077015019e-19
10230,0.8387007117271423
10231,0.0153430150821805
10232,0.9999889135360718
10233,0.9940764904022217
10234,8.564257747423198e-09
10235,4.395103614954427e-16
10236,1.1959294774106788e-13
10237,0.43610677123069763
10238,0.9986361861228943
10239,0.0002034494827967137
1024,0.9967807531356812
10240,3.339120768623173e-15
10241,0.9954984188079834
10242,0.9995617270469666
10243,0.9992873072624207
10244,0.9998290538787842
10245,0.9959676265716553
10246,0.9385903477668762
10247,0.9996923208236694
10248,0.5444360971450806
10249,0.9991275668144226
1025,0.004418545868247747
10250,1.4443792163828725e-15
10251,0.9851307272911072
10252,0.9493153691291809
10253,0.9964853525161743
10254,0.9911423921585083
10255,0.8396613597869873
10256,0.6053173542022705
10257,0.9803608059883118
10258,0.9962956309318542
10259,0.9927964806556702
1026,0.8065584301948547
10260,5.084842541691614e-06
10261,0.9996387958526611
10262,0.9987310767173767
10263,0.999803364276886
10264,0.015605000779032707
10265,7.446708139013936e-08
10266,8.569826604798436e-06
10267,1.0165531749706247e-09
10268,0.9984377026557922
10269,0.9951677322387695
1027,1.889683787226204e-08
10270,1.2244256719640134e-09
10271,0.9117410778999329
10272,0.9955374002456665
10273,1.2974765013495926e-06
10274,7.635716428922024e-06
10275,8.093514043139294e-05
10276,7.356070454989094e-07
10277,0.19448046386241913
10278,8.685567991051357e-06
10279,0.999707043170929
1028,2.3942026746576195e-12
10280,1.4849762919766363e-05
10281,0.997808039188385
10282,0.9973151087760925
10283,0.9992713332176208
10284,0.9995377063751221
10285,0.966779351234436
10286,0.9914765954017639
10287,5.026188176771029e-08
10288,0.885226845741272
10289,0.00013189298624638468
1029,2.370367838011589e-05
10290,0.11655919998884201
10291,0.9993734955787659
10292,0.5996094942092896
10293,0.9999550580978394
10294,1.8741277349194462e-15
10295,4.5235458401293727e-07
10296,1.1583259038161486e-05
10297,0.9999736547470093
10298,0.9923222661018372
10299,7.568352157250047e-05
103,0.920764148235321
1030,0.0009097097790800035
10300,0.9979661703109741
10301,0.005324540194123983
10302,9.685437589723733e-07
10303,0.00022496866586152464
10304,0.95916348695755
10305,0.999646782875061
10306,0.9990228414535522
10307,0.01887829415500164
10308,4.533912409735146e-15
10309,2.919398139056284e-05
1031,0.0001744854380376637
10310,0.9999091625213623
10311,0.0014166071778163314
10312,8.23051919858226e-15
10313,0.3914092183113098
10314,0.9713690280914307
10315,0.9960250854492188
10316,0.17716532945632935
10317,0.9997492432594299
10318,0.0016515274764969945
10319,0.5936115384101868
1032,0.002256662817671895
10320,0.9990912675857544
10321,0.9986768364906311
10322,0.998103141784668
10323,0.43054768443107605
10324,0.9795553088188171
10325,0.010796966962516308
10326,0.9998873472213745
10327,0.0009346784790977836
10328,6.243605810141162e-08
10329,0.9999743700027466
1033,0.0013799347216263413
10330,0.9962389469146729
10331,3.333580356201793e-10
10332,0.9996298551559448
10333,1.7616832337807864e-05
10334,4.172869410012936e-07
10335,0.9999804496765137
10336,0.005605159793049097
10337,0.0021258429624140263
10338,0.7428313493728638
10339,0.9711885452270508
1034,0.9999951124191284
10340,8.775728201726452e-05
10341,1.3838571177871017e-08
10342,0.9994361996650696
10343,0.8102203011512756
10344,0.9969649910926819
10345,6.816301902290434e-05
10346,1.8881172667017943e-11
10347,3.1879999369266443e-06
10348,1.0
10349,0.9986289739608765
1035,2.872851823099154e-08
10350,0.9999574422836304
10351,6.7423900663998726e-12
10352,0.9999562501907349
10353,3.246233245590702e-05
10354,0.9977149963378906
10355,0.9216962456703186
10356,4.0149596316041425e-05
10357,1.0
10358,1.0610850154080254e-07
10359,0.15290701389312744
1036,5.6515069445595145e-05
10360,5.584275264425287e-09
10361,1.5655414244974963e-05
10362,2.2491558411275037e-06
10363,5.641410893986176e-09
10364,0.9999158382415771
10365,0.3290887475013733
10366,0.9987963438034058
10367,5.87858295375554e-09
10368,0.99956876039505
10369,2.568856541578343e-18
1037,0.3451060950756073
10370,0.6656967997550964
10371,1.0
10372,0.9999456405639648
10373,0.0012448308989405632
10374,2.1661878690792946e-06
10375,0.5057229995727539
10376,1.0874916966940873e-07
10377,1.5801626432221383e-05
10378,7.123112936824327e-06
10379,0.9987358450889587
1038,0.9975124597549438
10380,0.9999245405197144
10381,0.9900038838386536
10382,0.6455158591270447
10383,0.0010107365669682622
10384,0.9720293283462524
10385,0.9994632601737976
10386,0.003992156591266394
10387,0.9998797178268433
10388,0.031509172171354294
10389,0.9296504855155945
1039,0.5310585498809814
10390,0.9997461438179016
10391,0.0005510583869181573
10392,5.79553294244306e-08
10393,8.252842235378921e-06
10394,0.3103126883506775
10395,0.9998629093170166
10396,0.999998927116394
10397,1.099079049993179e-08
10398,3.003442492540559e-13
10399,2.2758698833058588e-05
104,0.9775110483169556
1040,0.9999369382858276
10400,0.9989097118377686
10401,0.02558685466647148
10402,0.0030260763596743345
10403,0.9981852173805237
10404,5.325417987478431e-06
10405,0.0387825071811676
10406,0.999574601650238
10407,3.9032191125443205e-05
10408,2.0206607587169856e-05
10409,0.003478266764432192
1041,0.33714377880096436
10410,1.5311850802390836e-05
10411,0.9714949131011963
10412,2.5254671527363826e-06
10413,0.9779539108276367
10414,0.9999241828918457
10415,0.9597504734992981
10416,0.8879867792129517
10417,4.229928039778397e-14
10418,0.006715129129588604
10419,0.06030585244297981
1042,0.004997921641916037
10420,0.9984179735183716
10421,0.8878564238548279
10422,1.1103332298034729e-07
10423,3.869715659021722e-09
10424,6.522334388137097e-07
10425,0.9997909665107727
10426,8.75261445187183e-17
10427,0.9999393224716187
10428,0.9583975076675415
10429,0.9654688239097595
1043,0.731184720993042
10430,0.9953659772872925
10431,3.954208338541321e-08
10432,0.9733942151069641
10433,0.5496079325675964
10434,0.9999986886978149
10435,0.9887354969978333
10436,0.9989001750946045
10437,0.034848347306251526
10438,0.9960631728172302
10439,0.014452259987592697
1044,0.6721785664558411
10440,0.2798057198524475
10441,5.973147532145617e-10
10442,0.8331393599510193
10443,0.22198189795017242
10444,0.9998179078102112
10445,0.9132134318351746
10446,0.9995946288108826
10447,0.979854166507721
10448,0.9997463822364807
10449,0.9991375207901001
1045,0.009980225004255772
10450,4.173410559360491e-07
10451,1.8213635313884688e-17
10452,0.999943733215332
10453,0.03289295732975006
10454,0.989402174949646
10455,0.0002581471635494381
10456,0.8242104053497314
10457,2.3720029275864363e-05
10458,0.9999790191650391
10459,0.9451205134391785
1046,1.4231616660254076e-05
10460,6.912643129908247e-06
10461,2.6861464448302286e-06
10462,0.9802761077880859
10463,0.0005849944427609444
10464,0.8115690350532532
10465,0.9999961853027344
10466,0.016719849780201912
10467,5.169552633188523e-11
10468,1.0554891379313536e-12
10469,2.9065942541706136e-08
1047,2.7283294912194833e-05
10470,2.6508712624084482e-14
10471,0.3462332487106323
10472,5.716331852312351e-09
10473,0.9991033673286438
10474,0.9854174852371216
10475,1.7960118947613068e-09
10476,0.002262566704303026
10477,0.005866612307727337
10478,0.9984644651412964
10479,0.01844160445034504
1048,0.9999771118164062
10480,1.936651096912101e-05
10481,5.664433047058992e-07
10482,5.6398150581095374e-14
10483,0.009272021241486073
10484,0.999921441078186
10485,0.9970471262931824
10486,0.006219535134732723
10487,0.9999133348464966
10488,0.9688064455986023
10489,0.095220185816288
1049,2.2809021174907684e-05
10490,0.9998890161514282
10491,0.0006845737807452679
10492,3.071767551432458e-08
10493,0.9975739121437073
10494,0.49467289447784424
10495,4.368443478597328e-05
10496,0.8767791390419006
10497,1.2503518576068018e-07
10498,0.9917765855789185
10499,0.9999182224273682
105,0.999721109867096
1050,0.00023346528178080916
10500,0.9999983310699463
10501,0.9880166053771973
10502,1.0
10503,0.0068041603080928326
10504,0.998593270778656
10505,0.9991301894187927
10506,2.6264660585306743e-11
10507,0.9999774694442749
10508,0.016898157075047493
10509,0.9842092990875244
1051,0.990196943283081
10510,0.9994834661483765
10511,5.990730187477311e-07
10512,0.00013620869140140712
10513,0.7750168442726135
10514,0.02716926671564579
10515,5.594215053861262e-06
10516,0.794300377368927
10517,0.007205806206911802
10518,0.993012011051178
10519,0.01224522478878498
1052,0.1460997462272644
10520,0.8289154767990112
10521,5.382078782645294e-08
10522,0.7457712292671204
10523,0.074687160551548
10524,0.46725964546203613
10525,0.5729027986526489
10526,0.999998927116394
10527,7.073903685039795e-09
10528,8.66676419519763e-09
10529,5.80680216444307e-06
1053,0.36136966943740845
10530,1.0006408146523427e-08
10531,0.9995830655097961
10532,7.284798471118847e-07
10533,5.519629908690149e-08
10534,0.9999933242797852
10535,4.5712266000919044e-05
10536,0.9990628361701965
10537,0.0020484905689954758
10538,0.000673073111101985
10539,0.00020932950428687036
1054,0.001518966630101204
10540,0.9995831847190857
10541,0.9992947578430176
10542,0.041907161474227905
10543,0.9955323934555054
10544,0.0008171561639755964
10545,2.365949967497727e-06
10546,1.5412821085192263e-05
10547,2.691123700060416e-05
10548,0.9999043941497803
10549,4.306513119445299e-07
1055,0.9381778240203857
10550,0.9973856806755066
10551,0.9995399713516235
10552,3.549000021661942e-16
10553,0.051017872989177704
10554,0.9991452693939209
10555,6.568594094988677e-18
10556,0.9999841451644897
10557,1.1855659977300093e-05
10558,0.9991330504417419
10559,0.9746331572532654
1056,0.9978376030921936
10560,9.559493197031088e-10
10561,0.99402916431427
10562,0.9987887740135193
10563,0.9978631138801575
10564,0.775929868221283
10565,0.9988346695899963
10566,0.9998383522033691
10567,0.9951978325843811
10568,0.9380329251289368
10569,0.04867648333311081
1057,0.9998670816421509
10570,0.9954172372817993
10571,0.9999994039535522
10572,0.999658465385437
10573,9.439459063287359e-06
10574,0.9980087876319885
10575,0.0031499580945819616
10576,0.8648126125335693
10577,9.727773031542597e-10
10578,0.9993878602981567
10579,1.291397945738033e-16
1058,0.18935704231262207
10580,0.9998860359191895
10581,0.999824583530426
10582,0.0001648732286412269
10583,0.9689477682113647
10584,0.9999951124191284
10585,0.9394371509552002
10586,9.080910502723416e-12
10587,0.9987228512763977
10588,0.9212889075279236
10589,1.9325329661209005e-17
1059,0.9991476535797119
10590,1.256176163089151e-09
10591,1.0
10592,0.7054778933525085
10593,0.26432767510414124
10594,0.9999884366989136
10595,0.999134361743927
10596,0.00010256456880597398
10597,0.9858683347702026
10598,0.9947459697723389
10599,0.9998476505279541
106,0.9994233846664429
1060,0.004293704405426979
10600,0.9989618062973022
10601,0.038428835570812225
10602,0.1365465670824051
10603,0.997256338596344
10604,0.9997711777687073
10605,0.0011150786885991693
10606,0.9920597076416016
10607,6.023389431675241e-08
10608,0.9990333318710327
10609,0.9999935626983643
1061,1.1790924878912978e-23
10610,0.9999942779541016
10611,7.081722794982648e-12
10612,0.9999898672103882
10613,0.007110819220542908
10614,2.0322552234802727e-12
10615,2.7020868181848456e-11
10616,0.5608552694320679
10617,0.9981213212013245
10618,0.9999126195907593
10619,0.9303120374679565
1062,0.023601602762937546
10620,0.03402572125196457
10621,4.277642115087325e-18
10622,0.9827897548675537
10623,4.7117080725911364e-07
10624,8.267127434014032e-12
10625,0.703922688961029
10626,0.008200900629162788
10627,5.9699814300984144e-05
10628,4.330795988494174e-08
10629,0.9999992847442627
1063,2.1365953450924735e-09
10630,1.820203154867528e-10
10631,1.9484332369756885e-05
10632,1.0
10633,0.9809032678604126
10634,2.390006784480647e-06
10635,0.08323848992586136
10636,0.9972870349884033
10637,0.008417012169957161
10638,2.4917908448413018e-12
10639,0.9999916553497314
1064,0.8446958661079407
10640,0.9980706572532654
10641,0.4920055866241455
10642,0.9998617172241211
10643,1.951588579629515e-08
10644,0.9972067475318909
10645,0.9998146891593933
10646,0.0030953579116612673
10647,0.9999136924743652
10648,0.9924325942993164
10649,1.896927278721705e-05
1065,1.1667221997413435e-06
10650,3.404419857133689e-08
10651,0.9986091256141663
10652,1.2009071205566563e-18
10653,0.9754369854927063
10654,4.518622881732881e-05
10655,8.600266054870076e-10
10656,0.9975826740264893
10657,1.6913791114347987e-06
10658,0.9999998807907104
10659,0.9965597987174988
1066,0.9999662637710571
10660,0.0035553730558604
10661,0.998955488204956
10662,0.9991351962089539
10663,1.810066263541188e-10
10664,0.006124519743025303
10665,0.9960998296737671
10666,0.0478014312684536
10667,0.9998400211334229
10668,7.868966784936788e-16
10669,1.1928801768590347e-07
1067,0.9929399490356445
10670,0.9941273927688599
10671,0.00222791894339025
10672,0.0006306901923380792
10673,0.998472273349762
10674,1.5080216806198643e-12
10675,0.9999991655349731
10676,0.9327524900436401
10677,0.00023248346406035125
10678,8.013033220777288e-05
10679,1.1416032008604304e-10
1068,0.8334122896194458
10680,0.9999860525131226
10681,1.9012351515357295e-07
10682,0.0010764396283775568
10683,0.999569833278656
10684,0.9999960660934448
10685,0.9922977089881897
10686,0.6017356514930725
10687,1.4425534544670882e-08
10688,0.9982768297195435
10689,0.9995988011360168
1069,0.9954789876937866
10690,4.44482884631725e-06
10691,9.804581350181252e-05
10692,0.9943244457244873
10693,2.517910786536959e-07
10694,0.0355520099401474
10695,0.9996284246444702
10696,0.9999549388885498
10697,0.9972900152206421
10698,0.09494799375534058
10699,0.9073003530502319
107,6.843227140507224e-08
1070,0.9932327270507812
10700,0.00011799050844274461
10701,0.9984614849090576
10702,0.04461950808763504
10703,0.7890376448631287
10704,0.030883554369211197
10705,0.9997197985649109
10706,0.009827562607824802
10707,0.9998741149902344
10708,0.9999990463256836
10709,0.9998006224632263
1071,9.876893454929814e-05
10710,1.1529086130224186e-08
10711,0.8733015656471252
10712,0.9933620691299438
10713,0.9990791082382202
10714,0.0005442921537905931
10715,0.9998992681503296
10716,0.7386478185653687
10717,0.9903742074966431
10718,1.1886576167796647e-08
10719,0.9999620914459229
1072,0.4307110905647278
10720,0.9999942779541016
10721,3.5437208994060915e-14
10722,3.489742894657866e-08
10723,0.7284652590751648
10724,0.3721994459629059
10725,0.9983718991279602
10726,0.0028053708374500275
10727,3.893525313356655e-13
10728,1.3507478469065859e-09
10729,1.0949104307673291e-13
1073,0.0005554791423492134
10730,0.9857372045516968
10731,0.9996776580810547
10732,0.02537764422595501
10733,9.420391143066809e-05
10734,5.5802593124099076e-05
10735,0.0001579830568516627
10736,0.2903319001197815
10737,0.9976491332054138
10738,5.434937122572592e-08
10739,0.8061227202415466
1074,0.9999099969863892
10740,0.0001789527159417048
10741,0.9404415488243103
10742,0.9959105253219604
10743,1.0
10744,0.9999277591705322
10745,5.8592766436049715e-05
10746,3.6178889745164255e-11
10747,0.017745645716786385
10748,0.00014234008267521858
10749,1.483042410654889e-06
1075,0.9999645948410034
10750,0.008578028529882431
10751,8.850905008905841e-10
10752,0.00018352085317019373
10753,0.9986642599105835
10754,8.851198458614817e-07
10755,0.9992596507072449
10756,0.999833345413208
10757,1.835801270999582e-07
10758,0.9989128112792969
10759,0.28335508704185486
1076,2.9267157515278086e-06
10760,6.483252263933537e-07
10761,0.991151750087738
10762,0.0005647368961945176
10763,3.6719478152535956e-11
10764,0.0009061581804417074
10765,0.9998157620429993
10766,0.9906497597694397
10767,0.16610769927501678
10768,0.9995706677436829
10769,0.999372661113739
1077,2.3294799249284903e-13
10770,0.9949151277542114
10771,0.9996697902679443
10772,0.011152592487633228
10773,2.8071301130694337e-05
10774,4.1397757444272543e-10
10775,1.6816387692075718e-13
10776,0.007518974132835865
10777,0.9999997615814209
10778,0.0593518503010273
10779,1.4536517483065836e-05
1078,6.070388115786418e-12
10780,0.04664497449994087
10781,1.2631003301066812e-05
10782,0.997798502445221
10783,0.9771337509155273
10784,3.37742977294802e-27
10785,2.6386121021459985e-07
10786,4.264208083859522e-11
10787,4.713236023690115e-08
10788,0.0003585844533517957
10789,2.807778116675763e-07
1079,0.9903961420059204
10790,0.023059489205479622
10791,0.0009782883571460843
10792,1.0590933925413992e-05
10793,0.018470337614417076
10794,0.9997660517692566
10795,0.9827185273170471
10796,0.0035423722583800554
10797,0.9998568296432495
10798,0.9999454021453857
10799,0.013395464047789574
108,0.00039275927701964974
1080,0.9954063892364502
10800,0.985271692276001
10801,0.9996143579483032
10802,0.000556454760953784
10803,2.59078177577976e-07
10804,0.9999943971633911
10805,0.06631208211183548
10806,0.9990652203559875
10807,6.32474461692567e-10
10808,0.9999945163726807
10809,2.8690406495002208e-08
1081,0.9745904803276062
10810,0.2786633372306824
10811,0.9998290538787842
10812,5.330030035111122e-07
10813,1.1694199735519425e-18
10814,1.4819206626270898e-05
10815,0.16641488671302795
10816,0.994475781917572
10817,0.0017891011666506529
10818,4.110301409216316e-18
10819,5.959663394605741e-05
1082,0.9681199193000793
10820,0.040306851267814636
10821,0.7737788558006287
10822,0.9904815554618835
10823,0.7502478957176208
10824,9.450021565271527e-08
10825,0.9990298748016357
10826,0.6799666881561279
10827,6.870716902085405e-07
10828,8.612094461568631e-06
10829,0.9956329464912415
1083,0.9994843006134033
10830,0.9960196614265442
10831,0.9920370578765869
10832,0.9992958307266235
10833,0.2670851945877075
10834,0.00048585369950160384
10835,1.5743928088340908e-05
10836,0.000384300306905061
10837,0.9961158037185669
10838,0.676060140132904
10839,0.004074235446751118
1084,8.842686656862497e-05
10840,0.0017520271940156817
10841,1.5572942935193623e-10
10842,0.9947757720947266
10843,3.5501868751453003e-06
10844,0.999298095703125
10845,0.9969733953475952
10846,0.00042129764915443957
10847,1.6663936008853852e-08
10848,0.9940458536148071
10849,0.9341541528701782
1085,0.9876422882080078
10850,0.00015290839655790478
10851,0.9259827136993408
10852,1.2480188438246387e-08
10853,0.9893357157707214
10854,0.9908080697059631
10855,0.9998316764831543
10856,5.009703090763651e-05
10857,0.9988834261894226
10858,0.0016142751555889845
10859,0.9984458088874817
1086,0.997531533241272
10860,8.860405464883314e-12
10861,0.22161513566970825
10862,6.253143965295749e-06
10863,0.9997902512550354
10864,0.9999792575836182
10865,1.71697486836841e-18
10866,0.979056715965271
10867,4.661063485400518e-06
10868,0.0072812288999557495
10869,0.9999897480010986
1087,0.8900220990180969
10870,0.9977097511291504
10871,1.1220242512877121e-09
10872,0.2082940638065338
10873,1.0839253263839055e-06
10874,0.018643351271748543
10875,0.9999421834945679
10876,0.9984649419784546
10877,0.0006562458002008498
10878,6.999115176320458e-11
10879,0.9998449087142944
1088,6.384090056599234e-08
10880,0.0014948367606848478
10881,0.00036592333344742656
10882,4.8755668103694916e-05
10883,0.9999713897705078
10884,6.111945793918494e-08
10885,0.08348355442285538
10886,5.081740583889882e-12
10887,1.1548447753639834e-09
10888,0.9972571730613708
10889,0.005067859310656786
1089,0.9995403289794922
10890,0.024858957156538963
10891,7.844267383916304e-05
10892,0.9999974966049194
10893,0.3963085114955902
10894,4.343668180695204e-08
10895,0.9942314624786377
10896,2.7666125390624074e-08
10897,0.007695566397160292
10898,0.7456488013267517
10899,0.7500359416007996
109,4.541325540445562e-13
1090,2.683772093448056e-10
10900,0.7467577457427979
10901,0.0001906765828607604
10902,0.9982581734657288
10903,0.9998273253440857
10904,0.7815649509429932
10905,0.9953722357749939
10906,0.0005170590011402965
10907,0.9969016313552856
10908,0.021037572994828224
10909,0.9607366919517517
1091,0.9985030889511108
10910,0.9348418712615967
10911,0.995094895362854
10912,0.9977391958236694
10913,1.0172160727961455e-05
10914,0.997698962688446
10915,0.010088229551911354
10916,0.9998577833175659
10917,3.8509564460886825e-12
10918,0.0002809013531077653
10919,0.9972912669181824
1092,0.013675076887011528
10920,0.9301235675811768
10921,0.7139820456504822
10922,1.025727101477969e-06
10923,1.4437506095157926e-12
10924,0.9984386563301086
10925,0.99998939037323
10926,0.9505352973937988
10927,0.9319038391113281
10928,3.815959215280884e-10
10929,0.9999760389328003
1093,0.8576223850250244
10930,0.9989493489265442
10931,0.001799125107936561
10932,0.9999555349349976
10933,0.007551903370767832
10934,4.170306783635169e-05
10935,0.9999020099639893
10936,5.212668384046992e-06
10937,0.842959463596344
10938,0.318949818611145
10939,0.993958592414856
1094,0.0035778197925537825
10940,0.998156726360321
10941,9.115721866237436e-08
10942,9.465426842325542e-08
10943,0.9900278449058533
10944,0.11864343285560608
10945,1.917912009763434e-12
10946,0.0007032958092167974
10947,1.380244391002705e-10
10948,0.9922590851783752
10949,8.550907750759507e-07
1095,0.9930342435836792
10950,2.8645392376347445e-05
10951,0.9982101917266846
10952,0.5003525614738464
10953,3.45216299990625e-10
10954,0.20271609723567963
10955,4.520113350281463e-08
10956,0.0003163189976476133
10957,0.9447273015975952
10958,5.637166470786768e-15
10959,0.931775689125061
1096,0.9995993971824646
10960,0.8525001406669617
10961,0.9816609621047974
10962,0.9966505169868469
10963,0.9979865550994873
10964,7.403644364245565e-11
10965,1.4026761974150759e-09
10966,0.9994462132453918
10967,4.917255381223446e-15
10968,0.9999605417251587
10969,0.997068464756012
1097,0.000180399336386472
10970,0.0004998962976969779
10971,0.0325954370200634
10972,2.936287819466088e-05
10973,8.90374431037344e-05
10974,0.9972001314163208
10975,2.658557818335794e-10
10976,0.05616964399814606
10977,7.248310285312698e-11
10978,8.985287422547117e-06
10979,0.9993969202041626
1098,0.951371967792511
10980,3.530535508389221e-08
10981,0.00048365979455411434
10982,0.9973292350769043
10983,0.9984373450279236
10984,0.02028932236135006
10985,0.999392032623291
10986,7.241006297169228e-13
10987,1.8194266093729539e-09
10988,4.004879519925453e-05
10989,1.440229766558332e-06
1099,4.880497726844624e-05
10990,0.9997937083244324
